id,price,rooms,floor,full_area,living_area,kitchen_area,num_storeys,typical_panel,concrete_monolithic,old_brick,first_rental,adjacent_separate,ukrainian_brick,eurorenovation,satisfactory_condition,multilevel,kitchen_living_room,penthouse,old_panel,good_condition,pre_revolutionary,gas_block,repair_in_progress,free_planning,adjacent,separate,ukrainian_panel,Stalinka,excellent_condition,studio,designer_renovation,safe,shower_cabin,wardrobe,TV,hair_dryer,dishes,satellite_TV,DVD_player,washing_machine,fireplace,dishwashers,alarms,bed,counters,air_conditioning,refrigerator,jacuzzi,microwave,iron,cable_TV,lat,lon,district_lat,district_lon,min_dist_to_subway,dist_to_center,full_area_log,floor_other,num_storeys_other,living_area_log,kitchen_area_log,last_floor,first_floor,full_area|kitchen_area_log,dist_to_center|full_area_log,dist_to_center|full_area_log|kitchen_area,subway,district,needs_repairs
10824759,38000,2,18,82.0,16.0,40.0,19,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,50.4248497,30.5333065,50.44582665,30.53806236407185,0.36736725775189877,2.996598556126317,4.418840607796598,18,19,2.772588722239781,3.713572066704308,False,False,22.081165661280064,0.678141354734344,9828.84326409432,печерська,Печерський,0
10805853,14999,1,16,35.0,18.0,10.0,25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,50.3973562,30.5997785,50.429108,30.6424672,0.38770424343580095,8.161329534508575,3.58351893845611,16,25,2.8903717578961645,2.3978952727983707,False,False,14.59613369984862,2.27746236999789,2856.465337078001,славутич,Дарницький,0
10782952,19000,2,5,55.0,20.0,20.0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,50.4499125,30.5156569,50.467421,30.463848,0.3987779865262327,0.3644896535472877,4.02535169073515,5,5,2.995732273553991,3.044522437723423,True,False,18.06523063141781,0.0905485238435702,400.93861890201646,майдан незалежності,Шевченківський,0
10819863,20000,2,5,60.0,40.0,15.0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,50.45580735,30.50752600734292,50.467421,30.463848,1.1175088300375047,1.1024032895781946,4.110873864173311,5,5,3.688879454113936,2.772588722239781,True,False,21.64042561333445,0.2681676271280792,992.1629606203752,поштова площа,Шевченківський,0
10805663,26600,2,13,54.0,30.0,10.0,25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,50.438458100000005,30.50067228265048,50.3844014,30.4870545,0.7781106493968604,1.9576479940561244,4.007333185232471,13,25,3.4011973816621555,2.3978952727983707,False,False,22.5197491369093,0.4885164031955976,1057.129916790307,університет,Голосіївський,0
10762435,15000,3,13,90.4,47.2,11.9,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,50.39370215,30.648030045794115,50.429108,30.6424672,0.6310703517348577,11.04039199002505,4.515245478460105,13,14,3.8543938925915096,2.5572273113676265,False,False,35.35078778415413,2.445136602803333,11876.812087189348,осокорки,Дарницький,0
10779697,32300,2,17,90.0,46.0,15.0,27,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,50.44582665,30.53806236407185,50.44582665,30.53806236407185,0.5944195843731315,1.3413846847770994,4.51085950651685,17,27,3.828641396489095,2.772588722239781,False,False,32.46063842000168,0.29736787032254,1810.869324449084,арсенальна,Печерський,0
10827235,41800,2,12,85.0,45.0,35.0,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,50.4534632,30.4847553,50.467421,30.463848,1.013737805056031,2.57249458133501,4.454347296253507,12,20,3.80666248977032,3.58351893845611,False,False,23.71970162842801,0.5775244744608714,7653.171379471655,лук'янівська,Шевченківський,0
10802241,60800,4,9,140.0,100.0,20.0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.46208965,30.49296326279758,50.467421,30.463848,0.8800786414520412,2.3501268845875503,4.948759890378168,9,23,4.605170185988092,3.044522437723423,False,False,45.98422342542715,0.474892081379192,6580.35527684514,лук'янівська,Шевченківський,0
10577974,114000,4,17,240.0,150.0,50.0,18,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.46613215,30.47712257159091,50.467421,30.463848,0.5035648520371574,3.545948756632444,5.484796933490655,17,18,5.010635294096256,3.9318256327243257,False,False,61.04034675457015,0.6465050209936793,42551.38507958933,лук'янівська,Шевченківський,0
10819438,8000,1,10,36.0,18.0,9.0,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5040033,30.5065797,50.5079205,30.520662466796946,1.2805141816192926,6.02926192396191,3.610917912644224,10,16,2.8903717578961645,2.302585092994046,False,False,15.634601348517064,1.6697310960322458,1953.4808633636587,мінська,Оболонський,0
10781079,28000,1,4,43.0,17.0,15.0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,50.4525966,30.5016935,50.467421,30.463848,0.9786336253936901,1.3680930402230351,3.784189633918261,4,17,2.833213344056216,2.772588722239781,False,False,15.508971689556358,0.3615286686376949,882.4200109438577,університет,Шевченківський,0
10802364,53200,2,22,72.0,50.0,12.0,26,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,50.4141957,30.526651601757,50.44582665,30.53806236407185,0.34554154075015164,4.066639180404509,4.290459441148391,22,26,3.912023005428146,2.5649493574615367,False,False,28.07072965809217,0.9478330319132502,3513.5762518694955,либідська,Печерський,0
10826197,15000,1,16,35.0,20.0,10.0,25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,50.3973562,30.5997785,50.429108,30.6424672,0.38770424343580095,8.161329534508575,3.58351893845611,16,25,2.995732273553991,2.3978952727983707,False,False,14.59613369984862,2.27746236999789,2856.465337078001,славутич,Дарницький,0
10819552,18000,3,23,115.0,50.0,18.0,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,50.3938239,30.621292,50.429108,30.6424672,0.9013988298687334,9.536148928256416,4.7535901911063645,23,25,3.912023005428146,2.9444389791664403,False,False,39.05667626793749,2.006094035219504,19739.82828149078,позняки,Дарницький,0
10820044,38000,3,9,110.0,45.0,45.0,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4612681,30.3998384,50.467421,30.463848,0.3226555561993845,8.664617896450311,4.709530201312334,9,14,3.80666248977032,3.828641396489095,False,False,28.730818222064663,1.839805145327632,42889.85858742904,нивки,Шевченківський,0
10779324,38000,2,7,85.0,60.0,22.0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50.45759615,30.509894429967424,50.475,30.51265,0.9056824929409427,1.0959847280110406,4.454347296253507,7,8,4.0943445622221,3.1354942159291497,False,False,27.108964056823083,0.2460483332614991,2049.491441380646,поштова площа,Подільський,0
10791072,19000,2,2,47.0,30.0,12.0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50.4231382,30.5686002,50.3844014,30.4870545,1.8349133514011065,4.570220135272985,3.871201010907891,2,26,3.4011973816621555,2.5649493574615367,False,False,18.323948526810163,1.1805690591616054,2577.604156293964,дружби народів,Голосіївський,0
9551145,8000,2,8,46.0,30.0,8.0,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4398558,30.4886551,50.4398558,30.4886551,0.21641605974687894,2.5678877813370207,3.8501476017100575,8,16,3.4011973816621555,2.19722457733622,False,False,20.93550221241726,0.6669582693911483,944.9827035320236,вокзальна,Солом'янський,0
10784452,13000,1,4,52.0,28.0,10.0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,50.4688865,30.5136539,50.475,30.51265,0.5548093848324054,2.0994617524539265,3.970291913552122,4,4,3.332204510175204,2.3978952727983707,True,False,21.685684354060808,0.5287927936199507,1091.7201112760415,контрактова площа,Подільський,0
10782619,30400,2,3,73.0,40.0,15.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,50.43936185,30.51118825360207,50.3844014,30.4870545,0.27230508938673986,1.4162351903249972,4.30406509320417,3,3,3.688879454113936,2.772588722239781,True,False,26.329184496223583,0.3290459506667633,1550.777533405872,палац спорту,Голосіївський,0
10822970,25000,3,15,102.0,55.0,12.6,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4605485,30.483411,50.467421,30.463848,0.2710692345477893,2.871277368187107,4.634728988229636,15,20,4.007333185232471,2.6100697927420065,False,False,39.079414766470286,0.6195135412402768,3690.16567359407,лук'янівська,Шевченківський,0
10827219,10900,2,11,50.0,30.0,9.0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.420418,30.545319730269,50.44582665,30.53806236407185,0.35068804945142057,3.781599240896404,3.9318256327243257,11,13,3.4011973816621555,2.302585092994046,False,False,21.71472409516259,0.9617922039630656,1701.7196584033818,дружби народів,Печерський,0
10808991,34200,1,6,46.0,25.0,16.0,25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,50.4074004,30.54498485970556,50.44582665,30.53806236407185,1.1035973103116792,5.101385507713324,3.8501476017100575,6,25,3.218875824868201,2.833213344056216,False,False,16.235981697779014,1.3249843994156285,3754.619733677008,дружби народів,Печерський,0
10775731,9000,2,7,59.0,30.0,12.5,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,50.4349372,30.3765881,50.459437050000005,30.331931174544472,2.480218711591209,10.38262426650925,4.0943445622221,7,16,3.4011973816621555,2.602689685444384,False,False,22.66885688676571,2.535845263808073,7657.1853965505725,житомирська,Святошинський,0
10793393,11900,2,5,73.0,50.0,12.0,25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,50.4083169,30.62024575907144,50.429108,30.6424672,1.2952214986422492,8.492169236344496,4.30406509320417,5,25,3.912023005428146,2.5649493574615367,False,False,28.460600903343444,1.973057807548743,7439.140251037778,позняки,Дарницький,0
10778999,5900,1,14,42.0,18.0,8.0,16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4371845,30.6495147,50.45182665,30.611397100290525,2.750620616448891,9.271002431929553,3.7612001156935615,14,16,2.8903717578961645,2.19722457733622,False,False,19.115023759163584,2.464905388374952,3115.05681712833,чернігівська,Дніпровський,0
10813814,18900,2,11,70.0,45.0,20.0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,50.4658166,30.4858633746768,50.467421,30.463848,0.5525348885001099,2.9996785616432136,4.262679877041316,11,16,3.80666248977032,3.044522437723423,False,False,22.992111712713577,0.7037072095888329,4199.549986300499,лук'янівська,Шевченківський,0
10819243,21000,2,2,58.0,42.0,16.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,50.4413982,30.50330061356088,50.3844014,30.4870545,0.40232637431350116,1.60094398268013,4.07753744390572,2,4,3.737669618283368,2.833213344056216,False,False,20.47145518415615,0.3926252069304472,1485.6760159271605,університет,Голосіївський,0
10823985,24700,2,7,82.0,41.0,19.0,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4139568,30.5462984,50.44582665,30.53806236407185,0.3961932778978769,4.45920865172491,4.418840607796598,7,19,3.713572066704308,2.995732273553991,False,False,27.372272457017395,1.0091354378922577,6947.44707938741,дружби народів,Печерський,0
10776106,8000,1,16,46.0,20.0,15.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,50.4757647,30.61704735157415,50.4752831,30.6816924,2.121103742496692,7.394267313073696,3.8501476017100575,16,16,2.995732273553991,2.772588722239781,True,False,16.59099297022308,1.9205152835671813,5102.044446020851,чернігівська,Деснянський,0
10811598,10000,3,3,50.0,30.0,7.0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,50.45524,30.3560573,50.467421,30.463848,0.6713209095050238,11.703760868289816,3.9318256327243257,3,5,3.4011973816621555,2.079441541679836,False,False,24.0449173481494,2.976673423887414,4096.316303901436,житомирська,Шевченківський,0
10811614,10000,2,3,50.0,30.0,7.0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,50.45524,30.3560573,50.467421,30.463848,0.6713209095050238,11.703760868289816,3.9318256327243257,3,5,3.4011973816621555,2.079441541679836,False,False,24.0449173481494,2.976673423887414,4096.316303901436,житомирська,Шевченківський,0
10826491,16000,1,13,40.0,25.0,15.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,50.5031174,30.4219637,50.475,30.51265,3.042780989608256,9.126777740722204,3.713572066704308,13,13,3.218875824868201,2.772588722239781,True,False,14.426950408889637,2.4576816005679314,5476.066644433323,сирець,Подільський,0
9628721,12000,2,5,80.0,35.0,20.0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4163529,30.464649,50.4398558,30.4886551,2.949785042221306,5.507068004856388,4.394449154672439,5,15,3.555348061489413,3.044522437723423,False,False,26.276699100244084,1.2531873304304697,8811.30880777022,васильківська,Солом'янський,0
10814900,9500,2,14,75.0,46.0,15.0,18,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.3966667,30.6263567,50.429108,30.6424672,0.4227158554896708,9.608315963971144,4.330733340286331,14,18,3.828641396489095,2.772588722239781,False,False,27.050532016668065,2.218634861350268,10809.355459467535,позняки,Дарницький,0
10819735,14000,2,6,82.0,38.0,15.7,26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.45450335,30.35162559680002,50.459437050000005,30.331931174544472,0.9950199435911808,12.01501487881064,4.418840607796598,6,26,3.6375861597263857,2.815408719422709,False,False,29.125433701439214,2.7190423790374694,15468.130154980816,житомирська,Святошинський,0
10824984,26600,2,3,78.0,30.0,15.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4656144,30.4299987,50.467421,30.463848,1.19743703575602,6.654436514235341,4.3694478524670215,3,24,3.4011973816621555,2.772588722239781,False,False,28.132553297334788,1.5229467747230805,7785.69072165535,сирець,Шевченківський,0
10827046,16000,3,2,80.0,55.0,10.0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4650537,30.3549449,50.459437050000005,30.331931174544472,0.13763592225512633,11.879922380507258,4.394449154672439,2,15,4.007333185232471,2.3978952727983707,False,False,33.3625913139397,2.7033928400049456,9503.937904405808,академмістечко,Святошинський,0
10775076,19000,3,13,105.0,75.0,18.0,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4085515,30.6273354,50.429108,30.6424672,1.0996162888397707,8.902415761922965,4.663439094112067,13,24,4.31748811353631,2.9444389791664403,False,False,35.66044354898641,1.9089808148589127,16825.5657900344,позняки,Дарницький,0
10660734,76000,4,5,190.0,130.0,20.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4593559,30.5129082,50.475,30.51265,0.6361665566895783,1.1241772940258603,5.25227342804663,5,5,4.867534450455582,3.044522437723423,True,False,62.4071603630797,0.2140363233990947,4271.873717298269,контрактова площа,Подільський,0
10824267,19000,1,26,32.0,20.0,10.0,26,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,50.4234392,30.5204102,50.44582665,30.53806236407185,0.27538663576789585,3.016358257839167,3.49650756146648,26,26,2.995732273553991,2.3978952727983707,True,False,13.345036525575882,0.8626774588109477,965.2346425085334,палац україна,Печерський,0
10772314,37000,3,18,100.0,80.0,20.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4977161,30.4598656,50.475,30.51265,2.816188243568366,6.794464174417254,4.61512051684126,18,24,4.382026634673881,3.044522437723423,False,False,32.84587387530511,1.4722181467684854,13588.928348834506,мінська,Подільський,0
10827029,8000,1,11,40.0,25.0,7.0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5339852,30.607317303285985,50.4752831,30.6816924,7.936320902359013,11.131881490930736,3.713572066704308,11,25,3.218875824868201,2.079441541679836,False,False,19.23593387851952,2.997620967353401,3116.9268174606063,героїв дніпра,Деснянський,0
10827024,10000,1,14,42.0,25.0,9.0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4009414,30.5376128,50.3844014,30.4870545,1.4462291665387035,5.648388791118602,3.7612001156935615,14,16,3.218875824868201,2.302585092994046,False,False,18.240368239936576,1.5017517327915544,2135.090963042832,видубичі,Голосіївський,0
10810055,5800,1,1,15.0,9.0,2.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,50.3707143,30.5507402,50.3844014,30.4870545,3.4976566756498437,9.134516538754376,2.772588722239781,1,5,2.19722457733622,1.0986122886681098,False,True,13.65358839940256,3.294580427844789,274.03549616263126,видубичі,Голосіївський,0
10823943,12000,1,18,36.0,25.0,9.0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,50.46339975,30.590944408128955,50.45182665,30.611397100290525,1.3815259811472713,5.189662337225655,3.610917912644224,18,21,3.218875824868201,2.302585092994046,False,False,15.634601348517064,1.43721415517456,1681.450597261112,лівобережна,Дніпровський,0
10823927,8500,2,4,43.0,30.0,7.0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4578112,30.3792145,50.459437050000005,30.331931174544472,0.9837759988242111,10.07962710523798,3.784189633918261,4,5,3.4011973816621555,2.079441541679836,False,False,20.67862891940848,2.663615748770296,3033.967758676632,святошин,Святошинський,0
10819885,10999,1,6,28.0,15.0,5.0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.48136815,30.438600625,50.467421,30.463848,0.7803868404135075,6.761490117477257,3.367295829986474,6,7,2.70805020110221,1.791759469228055,False,False,15.627097543434925,2.0079881480162127,946.608616446816,сирець,Шевченківський,0
10170852,16500,1,4,51.5,22.0,15.0,25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.465538,30.4753258,50.467421,30.463848,0.5277305117689968,3.626976768199461,3.960813169597578,4,25,3.091042453358316,2.772588722239781,False,False,18.57469865144541,0.9157151859722696,2801.8395534340834,лук'янівська,Шевченківський,0
10815303,18000,1,23,53.0,23.0,18.0,26,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,50.4009414,30.5376128,50.3844014,30.4870545,1.4462291665387035,5.648388791118602,3.9889840465642745,23,26,3.1354942159291497,2.9444389791664403,False,False,18.000033410440757,1.4159968365838862,5388.562906727147,видубичі,Голосіївський,0
10813768,49400,3,7,135.0,80.0,20.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.44582665,30.53806236407185,50.44582665,30.53806236407185,0.5944195843731315,1.3413846847770994,4.912654885736052,7,18,4.382026634673881,3.044522437723423,False,False,44.34192973166189,0.273046797704399,3621.738648898168,арсенальна,Печерський,0
9573353,38000,2,8,60.0,40.0,20.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4446322,30.5220582,50.44582665,30.53806236407185,0.24754942277092867,0.665975434869526,4.110873864173311,8,9,3.688879454113936,3.044522437723423,False,False,19.707524325183066,0.1620033737044501,799.1705218434312,театральна,Печерський,0
10823724,13000,1,8,37.0,15.0,7.0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5177159,30.5127876,50.5079205,30.520662466796946,1.2887494383807787,7.491888551532252,3.6375861597263857,8,9,2.70805020110221,2.079441541679836,False,False,17.79323883763055,2.05957693441845,1940.399134846853,героїв дніпра,Оболонський,0
10783458,34200,3,3,83.0,52.0,10.0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4461832,30.5345991,50.44582665,30.53806236407185,0.8314866899112908,1.1011772220320508,4.430816798843313,3,7,3.951243718581428,2.3978952727983707,False,False,34.613688488212446,0.2485269132137258,913.9770942866022,арсенальна,Печерський,0
